,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,EducationField,EmployeeNumber,Gender,HourlyRate,JobLevel,JobRole,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,education_level,environmental_satiscation,job_involvement_label,job_satisfaction_label,performance_rating_label,relationship_satisfaction_label,work_life_balance_label
809,28,No,Travel_Rarely,950,Research & Development,3,Medical,1121,Female,93,3,Manufacturing Director,Divorced,7655,8039,0,No,17,80,3,10,3,9,7,1,7,Bachelor,Very High,High,Medium,Excellent,Medium,Good
810,46,No,Travel_Rarely,406,Sales,3,Marketing,1124,Male,52,4,Manager,Married,17465,15596,3,No,12,80,1,23,3,12,9,4,9,Below College,Low,High,High,Excellent,Very High,Better
811,38,No,Travel_Rarely,130,Sales,2,Marketing,1125,Male,32,3,Sales Executive,Single,7351,20619,7,No,16,80,0,10,2,1,0,0,0,College,Very High,High,Medium,Excellent,High,Better
812,43,No,Travel_Frequently,1082,Research & Development,27,Life Sciences,1126,Female,83,3,Manufacturing Director,Married,10820,11535,8,No,11,80,1,18,1,8,7,0,1,Bachelor,High,High,Low,Excellent,High,Better
813,39,Yes,Travel_Frequently,203,Research & Development,2,Life Sciences,1127,Male,84,4,Healthcare Representative,Divorced,12169,13547,7,No,11,80,3,21,4,18,7,11,5,Bachelor,Low,High,Very High,Excellent,Very High,Better
814,40,No,Travel_Rarely,1308,Research & Development,14,Medical,1128,Male,44,5,Research Director,Single,19626,17544,1,No,14,80,0,21,2,20,7,4,9,Bachelor,High,Medium,High,Excellent,Low,Best
815,21,No,Travel_Rarely,984,Research & Development,1,Technical Degree,1131,Female,70,1,Research Scientist,Single,2070,25326,1,Yes,11,80,0,2,6,2,2,2,2,Below College,Very High,Medium,Medium,Excellent,High,Best
816,39,No,Non-Travel,439,Research & Development,9,Life Sciences,1132,Male,70,2,Laboratory Technician,Single,6782,8770,9,No,15,80,0,9,2,5,4,0,3,Bachelor,High,High,Medium,Excellent,High,Good
817,36,No,Non-Travel,217,Research & Development,18,Life Sciences,1133,Male,78,2,Manufacturing Director,Single,7779,23238,2,No,20,80,0,18,0,11,9,0,9,Master,Low,High,Very High,Outstanding,Low,Better
818,31,No,Travel_Frequently,793,Sales,20,Life Sciences,1135,Male,67,1,Sales Representative,Married,2791,21981,0,No,12,80,1,3,4,2,2,2,2,Bachelor,High,Very High,Very High,Excellent,Low,Better
819,28,No,Travel_Rarely,1451,Research & Development,2,Life Sciences,1136,Male,67,1,Research Scientist,Married,3201,19911,0,No,17,80,0,6,2,5,3,0,4,Below College,Low,Medium,Medium,Excellent,Low,Bad
820,35,No,Travel_Frequently,1182,Sales,11,Marketing,1137,Male,54,2,Sales Executive,Divorced,4968,18500,1,No,11,80,1,5,3,5,2,0,2,College,Very High,High,Very High,Excellent,Very High,Better
821,49,No,Travel_Rarely,174,Sales,8,Technical Degree,1138,Male,56,4,Sales Executive,Married,13120,11879,6,No,17,80,1,22,3,9,8,2,3,Master,Very High,Medium,Medium,Excellent,Medium,Better
822,34,No,Travel_Frequently,1003,Research & Development,2,Life Sciences,1140,Male,95,2,Manufacturing Director,Single,4033,15834,2,No,11,80,0,5,3,3,2,0,2,College,Very High,High,High,Excellent,Very High,Good
823,29,No,Travel_Frequently,490,Research & Development,10,Life Sciences,1143,Female,61,1,Research Scientist,Divorced,3291,17940,0,No,14,80,2,8,2,7,5,1,1,Bachelor,Very High,High,Medium,Excellent,Very High,Good
824,42,No,Travel_Rarely,188,Research & Development,29,Medical,1148,Male,56,2,Laboratory Technician,Single,4272,9558,4,No,19,80,0,16,3,1,0,0,0,Bachelor,Medium,Low,Very High,Excellent,Low,Better
825,29,No,Travel_Rarely,718,Research & Development,8,Medical,1150,Male,79,2,Manufacturing Director,Married,5056,17689,1,Yes,15,80,1,10,2,10,7,1,2,Below College,Medium,Medium,Very High,Excellent,High,Good
826,38,No,Travel_Rarely,433,Human Resources,1,Human Resources,1152,Male,37,1,Human Resources,Married,2844,6004,1,No,13,80,1,7,2,7,6,5,0,Bachelor,High,Very High,High,Excellent,Very High,Best
827,28,No,Travel_Frequently,773,Research & Development,6,Life Sciences,1154,Male,39,1,Research Scientist,Divorced,2703,22088,1,Yes,14,80,1,3,2,3,1,0,2,Bachelor,High,Medium,High,Excellent,Very High,Better
828,18,Yes,Non-Travel,247,Research & Development,8,Medical,1156,Male,80,1,Laboratory Technician,Single,1904,13556,1,No,12,80,0,0,0,0,0,0,0,Below College,High,High,High,Excellent,Very High,Better
829,33,Yes,Travel_Rarely,603,Sales,9,Marketing,1157,Female,77,2,Sales Executive,Single,8224,18385,0,Yes,17,80,0,6,3,5,2,0,3,Master,Low,High,Low,Excellent,Low,Better
830,41,No,Travel_Rarely,167,Research & Development,12,Life Sciences,1158,Male,46,1,Laboratory Technician,Married,4766,9051,3,Yes,11,80,1,6,4,1,0,0,0,Master,Medium,High,Very High,Excellent,Low,Better
831,31,Yes,Travel_Frequently,874,Research & Development,15,Medical,1160,Male,72,1,Laboratory Technician,Married,2610,6233,1,No,12,80,1,2,5,2,2,2,2,Bachelor,High,High,High,Excellent,High,Good
832,37,No,Travel_Rarely,367,Research & Development,25,Medical,1161,Female,52,2,Healthcare Representative,Divorced,5731,17171,7,No,13,80,2,9,2,6,2,1,3,College,High,Medium,Very High,Excellent,High,Better
833,27,No,Travel_Rarely,199,Research & Development,6,Life Sciences,1162,Male,55,1,Research Scientist,Married,2539,7950,1,No,13,80,1,4,0,4,2,2,2,Bachelor,Very High,Medium,High,Excellent,High,Better
834,34,No,Travel_Rarely,1400,Sales,9,Life Sciences,1163,Female,70,2,Sales Executive,Married,5714,5829,1,No,20,80,0,6,3,6,5,1,3,Below College,Medium,High,High,Outstanding,Low,Good
835,35,No,Travel_Rarely,528,Human Resources,8,Technical Degree,1164,Male,100,1,Human Resources,Single,4323,7108,1,No,17,80,0,6,2,5,4,1,4,Master,High,High,High,Excellent,Medium,Bad
836,29,Yes,Travel_Rarely,408,Sales,23,Life Sciences,1165,Female,45,3,Sales Executive,Married,7336,11162,1,No,13,80,1,11,3,11,8,3,10,Below College,Very High,Medium,Low,Excellent,Low,Bad
837,40,No,Travel_Frequently,593,Research & Development,9,Medical,1166,Female,88,3,Research Director,Single,13499,13782,9,No,17,80,0,20,3,18,7,2,13,Master,Medium,High,High,Excellent,High,Good
838,42,Yes,Travel_Frequently,481,Sales,12,Life Sciences,1167,Male,44,4,Sales Executive,Single,13758,2447,0,Yes,12,80,0,22,2,21,9,13,14,Bachelor,High,High,Low,Excellent,Medium,Good
839,42,No,Travel_Rarely,647,Sales,4,Marketing,1171,Male,45,2,Sales Executive,Single,5155,2253,7,No,13,80,0,9,3,6,4,1,5,Master,Medium,High,Low,Excellent,Very High,Best
840,35,No,Travel_Rarely,982,Research & Development,1,Medical,1172,Male,58,1,Laboratory Technician,Married,2258,16340,6,No,12,80,1,10,2,8,0,1,7,Master,Very High,Medium,High,Excellent,Medium,Better
841,24,No,Travel_Rarely,477,Research & Development,24,Medical,1173,Male,49,1,Laboratory Technician,Single,3597,6409,8,No,22,80,0,6,2,4,3,1,2,Bachelor,Very High,High,Medium,Outstanding,Very High,Better
842,28,Yes,Travel_Rarely,1485,Research & Development,12,Life Sciences,1175,Female,79,1,Laboratory Technician,Married,2515,22955,1,Yes,11,80,0,1,4,1,1,0,0,Below College,High,High,Very High,Excellent,Very High,Good
843,26,No,Travel_Rarely,1384,Research & Development,3,Medical,1177,Male,82,1,Laboratory Technician,Married,4420,13421,1,No,22,80,1,8,2,8,7,0,7,Master,Low,Very High,Very High,Outstanding,Medium,Better
844,30,No,Travel_Rarely,852,Sales,10,Marketing,1179,Male,72,2,Sales Executive,Married,6578,2706,1,No,18,80,1,10,3,10,3,1,4,Bachelor,High,Medium,High,Excellent,Low,Better
845,40,No,Travel_Frequently,902,Research & Development,26,Medical,1180,Female,92,2,Research Scientist,Married,4422,21203,3,Yes,13,80,1,16,3,1,1,0,0,College,High,Medium,Very High,Excellent,Very High,Bad
846,35,No,Travel_Rarely,819,Research & Development,2,Life Sciences,1182,Male,44,3,Manufacturing Director,Divorced,10274,19588,2,No,18,80,1,15,2,7,7,6,4,Bachelor,High,Medium,Medium,Excellent,Medium,Best
847,34,No,Travel_Frequently,669,Research & Development,1,Medical,1184,Male,97,2,Healthcare Representative,Single,5343,25755,0,No,20,80,0,14,3,13,9,4,9,Bachelor,Very High,Medium,Low,Outstanding,High,Better
848,35,No,Travel_Frequently,636,Research & Development,4,Other,1185,Male,47,1,Laboratory Technician,Married,2376,26537,1,No,13,80,1,2,2,2,2,2,2,Master,Very High,Medium,Very High,Excellent,Medium,Best
849,43,Yes,Travel_Rarely,1372,Sales,9,Marketing,1188,Female,85,2,Sales Executive,Single,5346,9489,8,No,13,80,0,7,2,4,3,1,3,Bachelor,Low,Low,High,Excellent,Medium,Good
850,32,No,Non-Travel,862,Sales,2,Life Sciences,1190,Female,76,1,Sales Representative,Divorced,2827,14947,1,No,12,80,3,1,3,1,0,0,0,Below College,High,High,Low,Excellent,High,Better
851,56,No,Travel_Rarely,718,Research & Development,4,Technical Degree,1191,Female,92,5,Manager,Divorced,19943,18575,4,No,13,80,1,28,2,5,2,4,2,Master,Very High,High,Low,Excellent,Very High,Better
852,29,No,Travel_Rarely,1401,Research & Development,6,Medical,1192,Female,54,1,Laboratory Technician,Married,3131,26342,1,No,13,80,1,10,5,10,8,0,8,Below College,Medium,High,Very High,Excellent,Low,Better
853,19,No,Travel_Rarely,645,Research & Development,9,Life Sciences,1193,Male,54,1,Research Scientist,Single,2552,7172,1,No,25,80,0,1,4,1,1,0,0,College,High,High,Low,Outstanding,High,Better
854,45,No,Travel_Rarely,1457,Research & Development,7,Medical,1195,Female,83,1,Research Scientist,Married,4477,20100,4,Yes,19,80,1,7,2,3,2,0,2,Bachelor,Low,High,High,Excellent,High,Good
855,37,No,Travel_Rarely,977,Research & Development,1,Life Sciences,1196,Female,56,2,Manufacturing Director,Married,6474,9961,1,No,13,80,1,14,2,14,8,3,11,Bachelor,Very High,Medium,Very High,Excellent,Medium,Good
856,20,No,Travel_Rarely,805,Research & Development,3,Life Sciences,1198,Male,87,1,Laboratory Technician,Single,3033,12828,1,No,12,80,0,2,2,2,2,1,2,Bachelor,Low,Medium,High,Excellent,Low,Good
857,44,Yes,Travel_Rarely,1097,Research & Development,10,Life Sciences,1200,Male,96,1,Research Scientist,Single,2936,10826,1,Yes,11,80,0,6,4,6,4,0,2,Master,High,High,High,Excellent,High,Better
858,53,No,Travel_Rarely,1223,Research & Development,7,Medical,1201,Female,50,5,Manager,Divorced,18606,18640,3,No,18,80,1,26,6,7,7,4,7,College,Very High,High,High,Excellent,Medium,Better
859,29,No,Travel_Rarely,942,Research & Development,15,Life Sciences,1202,Female,69,1,Research Scientist,Married,2168,26933,0,Yes,18,80,1,6,2,5,4,1,3,Below College,Medium,Low,Very High,Excellent,Low,Good
860,22,Yes,Travel_Frequently,1256,Research & Development,3,Life Sciences,1203,Male,48,1,Research Scientist,Married,2853,4223,0,Yes,11,80,1,1,5,0,0,0,0,Master,High,Medium,Very High,Excellent,Medium,Better
861,46,No,Travel_Rarely,1402,Sales,2,Marketing,1204,Female,69,4,Manager,Married,17048,24097,8,No,23,80,0,28,2,26,15,15,9,Bachelor,High,High,Low,Outstanding,Low,Better
862,44,No,Non-Travel,111,Research & Development,17,Life Sciences,1206,Male,74,1,Research Scientist,Single,2290,4279,2,No,13,80,0,6,3,0,0,0,0,Bachelor,Very High,Low,High,Excellent,Very High,Better
863,33,No,Travel_Rarely,147,Human Resources,2,Human Resources,1207,Male,99,1,Human Resources,Married,3600,8429,1,No,13,80,1,5,2,5,4,1,4,Bachelor,Medium,High,High,Excellent,Very High,Better
864,41,Yes,Non-Travel,906,Research & Development,5,Life Sciences,1210,Male,95,1,Research Scientist,Divorced,2107,20293,6,No,17,80,1,5,2,1,0,0,0,College,Low,Medium,Low,Excellent,Low,Bad
865,30,No,Travel_Rarely,1329,Sales,29,Life Sciences,1211,Male,61,2,Sales Executive,Divorced,4115,13192,8,No,19,80,3,8,3,4,3,0,3,Master,High,High,Low,Excellent,High,Better
866,40,No,Travel_Frequently,1184,Sales,2,Medical,1212,Male,62,2,Sales Executive,Married,4327,25440,5,No,12,80,3,5,2,0,0,0,0,Master,Medium,High,Medium,Excellent,Very High,Better
867,50,No,Travel_Frequently,1421,Research & Development,2,Medical,1215,Female,30,4,Manager,Married,17856,9490,2,No,22,80,1,32,3,2,2,2,2,Bachelor,Very High,High,Low,Outstanding,High,Better
868,28,No,Travel_Rarely,1179,Research & Development,19,Medical,1216,Male,78,1,Laboratory Technician,Married,3196,12449,1,No,12,80,3,6,2,6,5,3,3,Master,Very High,Medium,Low,Excellent,High,Better
869,46,No,Travel_Rarely,1450,Research & Development,15,Life Sciences,1217,Male,52,5,Research Director,Married,19081,10849,5,No,11,80,1,25,2,4,2,0,3,College,Very High,High,Medium,Excellent,Low,Better
870,35,No,Travel_Rarely,1361,Sales,17,Life Sciences,1218,Male,94,2,Sales Executive,Married,8966,21026,3,Yes,15,80,3,15,2,7,7,1,7,Master,High,High,Low,Excellent,Very High,Better
871,24,Yes,Travel_Rarely,984,Research & Development,17,Life Sciences,1219,Female,97,1,Laboratory Technician,Married,2210,3372,1,No,13,80,1,1,3,1,0,0,0,College,Very High,High,Medium,Excellent,Low,Bad
872,33,No,Travel_Frequently,1146,Sales,25,Medical,1220,Female,82,2,Sales Executive,Married,4539,4905,1,No,12,80,1,10,3,10,7,0,1,Bachelor,Medium,High,High,Excellent,Low,Good
873,36,No,Travel_Rarely,917,Research & Development,6,Life Sciences,1221,Male,60,1,Laboratory Technician,Divorced,2741,6865,1,No,14,80,1,7,4,7,7,1,7,Master,High,Low,High,Excellent,High,Better
874,30,No,Travel_Rarely,853,Research & Development,7,Life Sciences,1224,Male,49,2,Laboratory Technician,Divorced,3491,11309,1,No,13,80,3,10,4,10,7,8,9,Master,High,High,High,Excellent,Low,Good
875,44,No,Travel_Rarely,200,Research & Development,29,Other,1225,Male,32,2,Research Scientist,Single,4541,7744,1,No,25,80,0,20,3,20,11,13,17,Master,Very High,High,Very High,Outstanding,Medium,Better
876,20,No,Travel_Rarely,654,Sales,21,Marketing,1226,Male,43,1,Sales Representative,Single,2678,5050,1,No,17,80,0,2,2,2,1,2,2,Bachelor,High,Very High,Very High,Excellent,Very High,Better
877,46,No,Travel_Rarely,150,Research & Development,2,Technical Degree,1228,Male,60,2,Manufacturing Director,Divorced,7379,17433,2,No,11,80,1,12,3,6,3,1,4,Master,Very High,High,Very High,Excellent,High,Good
878,42,No,Non-Travel,179,Human Resources,2,Medical,1231,Male,79,2,Human Resources,Married,6272,12858,7,No,16,80,1,10,3,4,3,0,3,Doctor,Very High,Very High,Low,Excellent,Low,Best
879,60,No,Travel_Rarely,696,Sales,7,Marketing,1233,Male,52,2,Sales Executive,Divorced,5220,10893,0,Yes,18,80,1,12,3,11,7,1,9,Master,Medium,Very High,Very High,Excellent,Medium,Better
880,32,No,Travel_Frequently,116,Research & Development,13,Other,1234,Female,77,1,Laboratory Technician,Married,2743,7331,1,No,20,80,1,2,2,2,2,2,2,Bachelor,High,Medium,Medium,Outstanding,High,Better
881,32,No,Travel_Frequently,1316,Research & Development,2,Life Sciences,1235,Female,38,2,Research Scientist,Single,4998,2338,4,Yes,14,80,0,10,2,8,7,0,7,College,Very High,High,High,Excellent,Very High,Better
882,36,No,Travel_Rarely,363,Research & Development,1,Technical Degree,1237,Female,77,3,Manufacturing Director,Divorced,10252,4235,2,Yes,21,80,1,17,2,7,7,7,7,Bachelor,High,Low,Low,Outstanding,High,Better
883,33,No,Travel_Rarely,117,Research & Development,9,Medical,1238,Male,60,1,Research Scientist,Married,2781,6311,0,No,13,80,1,15,5,14,10,4,10,Bachelor,Low,High,Very High,Excellent,Medium,Better
884,40,No,Travel_Rarely,107,Sales,10,Technical Degree,1239,Female,84,2,Sales Executive,Divorced,6852,11591,7,No,12,80,1,7,2,5,1,1,3,Bachelor,Medium,Medium,Medium,Excellent,Medium,Best
885,25,No,Travel_Rarely,1356,Sales,10,Life Sciences,1240,Male,57,2,Sales Executive,Single,4950,20623,0,No,14,80,0,5,4,4,3,1,1,Master,High,High,Very High,Excellent,Medium,Better
886,30,No,Travel_Rarely,1465,Research & Development,1,Medical,1241,Male,63,1,Research Scientist,Married,3579,9369,0,Yes,21,80,1,12,2,11,9,5,7,Bachelor,Very High,High,Medium,Outstanding,Low,Better
887,42,No,Travel_Frequently,458,Research & Development,26,Medical,1242,Female,60,3,Research Director,Married,13191,23281,3,Yes,17,80,0,20,6,1,0,0,0,Doctor,Low,High,Low,Excellent,High,Better
888,35,No,Non-Travel,1212,Sales,8,Marketing,1243,Female,78,3,Sales Executive,Married,10377,13755,4,Yes,11,80,1,16,6,13,2,4,12,College,High,Medium,Very High,Excellent,Medium,Good
889,27,No,Travel_Rarely,1103,Research & Development,14,Life Sciences,1244,Male,42,1,Research Scientist,Married,2235,14377,1,Yes,14,80,2,9,3,9,7,6,8,Bachelor,Low,High,Low,Excellent,Very High,Good
890,54,No,Travel_Frequently,966,Research & Development,1,Life Sciences,1245,Female,53,3,Manufacturing Director,Divorced,10502,9659,7,No,17,80,1,33,2,5,4,1,4,Master,Very High,High,High,Excellent,Low,Bad
891,44,No,Travel_Rarely,1117,Research & Development,2,Life Sciences,1246,Female,72,1,Research Scientist,Married,2011,19982,1,No,13,80,1,10,5,10,5,7,7,Below College,Low,Very High,Very High,Excellent,Very High,Better
892,19,Yes,Non-Travel,504,Research & Development,10,Medical,1248,Female,96,1,Research Scientist,Single,1859,6148,1,Yes,25,80,0,1,2,1,1,0,0,Bachelor,Low,Medium,Medium,Outstanding,Medium,Best
893,29,No,Travel_Rarely,1010,Research & Development,1,Life Sciences,1249,Female,97,1,Research Scientist,Divorced,3760,5598,1,No,15,80,3,3,5,3,2,1,2,Bachelor,Low,High,Very High,Excellent,Low,Better
894,54,No,Travel_Rarely,685,Research & Development,3,Life Sciences,1250,Male,85,4,Research Director,Married,17779,23474,3,No,14,80,0,36,2,10,9,0,9,Bachelor,Very High,High,Very High,Excellent,Low,Better
895,31,No,Travel_Rarely,1332,Research & Development,11,Medical,1251,Male,80,2,Healthcare Representative,Married,6833,17089,1,Yes,12,80,0,6,2,6,5,0,1,College,High,High,Low,Excellent,Very High,Good
896,31,No,Travel_Rarely,1062,Research & Development,24,Medical,1252,Female,96,2,Healthcare Representative,Single,6812,17198,1,No,19,80,0,10,2,10,9,1,8,Bachelor,High,Medium,Low,Excellent,Medium,Better
897,59,No,Travel_Rarely,326,Sales,3,Life Sciences,1254,Female,48,2,Sales Executive,Single,5171,16490,5,No,17,80,0,13,2,6,1,0,5,Bachelor,High,Medium,Very High,Excellent,Very High,Better
898,43,No,Travel_Rarely,920,Research & Development,3,Life Sciences,1255,Male,96,5,Research Director,Married,19740,18625,3,No,14,80,1,25,2,8,7,0,7,Bachelor,High,Low,Very High,Excellent,Medium,Better
899,49,No,Travel_Rarely,1098,Research & Development,4,Medical,1256,Male,85,5,Manager,Married,18711,12124,2,No,13,80,1,23,2,1,0,0,0,College,Low,Medium,High,Excellent,High,Best
900,36,No,Travel_Frequently,469,Research & Development,3,Technical Degree,1257,Male,46,1,Research Scientist,Married,3692,9256,1,No,12,80,0,12,2,11,10,0,7,Bachelor,High,High,Medium,Excellent,High,Good
901,48,No,Travel_Rarely,969,Research & Development,2,Technical Degree,1258,Male,76,1,Laboratory Technician,Single,2559,16620,5,No,11,80,0,7,4,1,0,0,0,College,Very High,Very High,Medium,Excellent,High,Good
902,27,No,Travel_Rarely,1167,Research & Development,4,Life Sciences,1259,Male,76,1,Research Scientist,Divorced,2517,3208,1,No,11,80,3,5,2,5,3,0,3,College,Low,High,High,Excellent,Medium,Better
903,29,No,Travel_Rarely,1329,Research & Development,7,Life Sciences,1260,Male,82,2,Healthcare Representative,Divorced,6623,4204,1,Yes,11,80,2,6,2,6,0,1,0,Bachelor,High,High,Very High,Excellent,Medium,Better
904,48,No,Travel_Rarely,715,Research & Development,1,Life Sciences,1263,Male,76,5,Research Director,Single,18265,8733,6,No,12,80,0,25,3,1,0,0,0,Bachelor,Very High,Medium,Very High,Excellent,High,Best
905,29,No,Travel_Rarely,694,Research & Development,1,Life Sciences,1264,Female,87,4,Research Director,Divorced,16124,3423,3,No,14,80,2,9,2,7,7,1,7,Bachelor,Very High,Medium,Very High,Excellent,Medium,Good
906,34,No,Travel_Rarely,1320,Research & Development,20,Technical Degree,1265,Female,89,1,Research Scientist,Married,2585,21643,0,No,17,80,0,2,5,1,0,0,0,Bachelor,High,Very High,High,Excellent,Very High,Good
907,44,No,Travel_Rarely,1099,Sales,5,Marketing,1267,Male,88,5,Manager,Married,18213,8751,7,No,11,80,1,26,5,22,9,3,10,Bachelor,Medium,High,Medium,Excellent,High,Better
908,33,No,Travel_Rarely,536,Sales,10,Marketing,1268,Male,82,3,Sales Executive,Divorced,8380,21708,0,Yes,14,80,2,10,3,9,8,0,8,Doctor,Very High,Very High,High,Excellent,Very High,Better
909,19,No,Travel_Rarely,265,Research & Development,25,Life Sciences,1269,Female,57,1,Research Scientist,Single,2994,21221,1,Yes,12,80,0,1,2,1,0,0,1,Bachelor,Medium,Very High,Very High,Excellent,Very High,Better
910,23,No,Travel_Rarely,373,Research & Development,1,Life Sciences,1270,Male,47,1,Research Scientist,Married,1223,16901,1,No,22,80,1,1,2,1,0,0,1,College,Very High,High,High,Outstanding,Very High,Better
911,25,Yes,Travel_Frequently,599,Sales,24,Life Sciences,1273,Male,73,1,Sales Representative,Single,1118,8040,1,Yes,14,80,0,1,4,1,0,1,0,Below College,High,Low,Very High,Excellent,Very High,Better
